storm_id,datetime,lat,lon,wind,pressure,year,dlat,dlon
AL032005,2005-07-09 18:00:00,43.5,-69.6,30.0,1006.0,2005,1.8999999999999986,0.20000000000000284
AL032005,2005-07-10 00:00:00,44.9,-69.8,30.0,1006.0,2005,1.3999999999999986,-0.20000000000000284
AL032005,2005-07-10 06:00:00,45.5,-70.0,30.0,1006.0,2005,0.6000000000000014,-0.20000000000000284
AL032005,2005-07-10 12:00:00,46.5,-67.6,25.0,1006.0,2005,1.0,2.4000000000000057
AL032005,2005-07-10 18:00:00,48.0,-66.4,20.0,1006.0,2005,1.5,1.1999999999999886
AL032005,2005-07-11 00:00:00,48.5,-64.5,20.0,1006.0,2005,0.5,1.9000000000000057
AL032005,2005-07-11 06:00:00,48.5,-62.5,20.0,1006.0,2005,0.0,2.0
AL032006,2006-07-18 18:00:00,33.0,-73.3,35.0,1008.0,2006,0.7000000000000028,0.0
AL032006,2006-07-19 00:00:00,33.8,-73.5,35.0,1006.0,2006,0.7999999999999972,-0.20000000000000284
AL032006,2006-07-19 06:00:00,34.5,-73.7,35.0,1005.0,2006,0.7000000000000028,-0.20000000000000284
AL032006,2006-07-19 12:00:00,35.2,-73.6,40.0,1004.0,2006,0.7000000000000028,0.10000000000000853
AL032006,2006-07-19 18:00:00,35.9,-73.5,50.0,1003.0,2006,0.6999999999999957,0.09999999999999432
AL032006,2006-07-20 00:00:00,36.6,-73.2,50.0,1002.0,2006,0.7000000000000028,0.29999999999999716
AL032006,2006-07-20 06:00:00,37.4,-73.2,50.0,1001.0,2006,0.7999999999999972,0.0
AL032006,2006-07-20 12:00:00,38.3,-73.0,50.0,1002.0,2006,0.8999999999999986,0.20000000000000284
AL032006,2006-07-20 18:00:00,39.1,-72.5,45.0,1002.0,2006,0.8000000000000043,0.5
AL032006,2006-07-21 00:00:00,39.8,-71.8,45.0,1003.0,2006,0.6999999999999957,0.7000000000000028
AL032006,2006-07-21 06:00:00,41.0,-70.5,45.0,1000.0,2006,1.2000000000000028,1.2999999999999972
AL032006,2006-07-21 06:45:00,41.3,-70.1,45.0,1000.0,2006,0.29999999999999716,0.4000000000000057
AL032006,2006-07-21 12:00:00,42.4,-68.4,40.0,1002.0,2006,1.1000000000000014,1.6999999999999886
AL032006,2006-07-21 18:00:00,43.8,-66.3,35.0,1000.0,2006,1.3999999999999986,2.1000000000000085
AL032006,2006-07-22 00:00:00,45.5,-63.3,35.0,1002.0,2006,1.7000000000000028,3.0
AL032006,2006-07-22 06:00:00,47.2,-60.0,35.0,1003.0,2006,1.7000000000000028,3.299999999999997
AL032006,2006-07-22 12:00:00,48.5,-56.5,30.0,1004.0,2006,1.2999999999999972,3.5
AL032007,2007-07-31 06:00:00,37.1,-65.5,35.0,1004.0,2007,1.6000000000000014,1.0
AL032007,2007-07-31 12:00:00,39.1,-64.2,45.0,999.0,2007,2.0,1.2999999999999972
AL032007,2007-07-31 18:00:00,40.7,-62.3,45.0,999.0,2007,1.6000000000000014,1.9000000000000057
AL032007,2007-08-01 00:00:00,42.5,-60.0,45.0,994.0,2007,1.7999999999999972,2.299999999999997
AL032007,2007-08-01 06:00:00,44.0,-57.5,45.0,992.0,2007,1.5,2.5
AL032007,2007-08-01 12:00:00,46.0,-54.5,55.0,990.0,2007,2.0,3.0
AL032007,2007-08-01 18:00:00,49.0,-49.5,60.0,988.0,2007,3.0,5.0
AL032007,2007-08-02 00:00:00,53.0,-43.0,60.0,985.0,2007,4.0,6.5
AL032007,2007-08-02 06:00:00,55.5,-38.5,50.0,975.0,2007,2.5,4.5
AL032007,2007-08-02 12:00:00,57.5,-35.4,50.0,970.0,2007,2.0,3.1000000000000014
AL032007,2007-08-02 18:00:00,58.6,-33.9,55.0,967.0,2007,1.1000000000000014,1.5
AL032007,2007-08-03 00:00:00,58.9,-32.1,60.0,964.0,2007,0.29999999999999716,1.7999999999999972
AL032007,2007-08-03 06:00:00,58.9,-30.4,60.0,964.0,2007,0.0,1.7000000000000028
AL032007,2007-08-03 12:00:00,58.9,-28.0,60.0,964.0,2007,0.0,2.3999999999999986
AL032007,2007-08-03 18:00:00,58.9,-25.2,55.0,967.0,2007,0.0,2.8000000000000007
AL032007,2007-08-04 00:00:00,59.1,-22.6,55.0,967.0,2007,0.20000000000000284,2.599999999999998
AL032007,2007-08-04 06:00:00,59.5,-19.1,50.0,970.0,2007,0.3999999999999986,3.5
AL032007,2007-08-04 12:00:00,60.7,-16.3,50.0,975.0,2007,1.2000000000000028,2.8000000000000007
AL032007,2007-08-04 18:00:00,61.7,-14.0,45.0,978.0,2007,1.0,2.3000000000000007
AL032007,2007-08-05 00:00:00,62.7,-12.0,45.0,980.0,2007,1.0,2.0
AL032007,2007-08-05 06:00:00,64.0,-9.5,45.0,982.0,2007,1.2999999999999972,2.5
AL032007,2007-08-05 12:00:00,66.0,-7.0,35.0,985.0,2007,2.0,2.5
AL032008,2008-07-19 06:00:00,32.2,-79.4,25.0,1009.0,2008,0.5000000000000036,0.3999999999999915
AL032008,2008-07-19 12:00:00,32.4,-78.8,35.0,1007.0,2008,0.19999999999999574,0.6000000000000085
AL032008,2008-07-19 18:00:00,32.8,-78.2,45.0,1006.0,2008,0.3999999999999986,0.5999999999999943
AL032008,2008-07-20 00:00:00,33.2,-77.8,45.0,1006.0,2008,0.4000000000000057,0.4000000000000057
AL032008,2008-07-20 06:00:00,33.7,-77.4,45.0,1006.0,2008,0.5,0.3999999999999915
AL032008,2008-07-20 12:00:00,34.1,-76.7,45.0,1006.0,2008,0.3999999999999986,0.7000000000000028
AL032008,2008-07-20 18:00:00,34.5,-76.1,45.0,1007.0,2008,0.3999999999999986,0.6000000000000085
AL032008,2008-07-21 00:00:00,34.9,-75.4,45.0,1005.0,2008,0.3999999999999986,0.6999999999999886
AL032008,2008-07-21 06:00:00,35.6,-74.3,50.0,1004.0,2008,0.7000000000000028,1.1000000000000085
AL032008,2008-07-21 12:00:00,36.2,-73.2,55.0,1000.0,2008,0.6000000000000014,1.0999999999999943
AL032008,2008-07-21 18:00:00,36.8,-72.0,55.0,1000.0,2008,0.5999999999999943,1.2000000000000028
AL032008,2008-07-22 00:00:00,37.4,-70.7,55.0,1000.0,2008,0.6000000000000014,1.2999999999999972
AL032008,2008-07-22 06:00:00,38.4,-69.2,55.0,1000.0,2008,1.0,1.5
AL032008,2008-07-22 12:00:00,40.0,-67.0,55.0,998.0,2008,1.6000000000000014,2.200000000000003
AL032008,2008-07-22 18:00:00,41.7,-64.2,50.0,1000.0,2008,1.7000000000000028,2.799999999999997
AL032008,2008-07-23 00:00:00,43.3,-60.7,45.0,1001.0,2008,1.5999999999999943,3.5
AL032008,2008-07-23 06:00:00,44.4,-57.5,40.0,1004.0,2008,1.1000000000000014,3.200000000000003
AL032009,2009-08-15 12:00:00,11.5,-33.3,30.0,1006.0,2009,-0.3000000000000007,-1.2999999999999972
AL032009,2009-08-15 18:00:00,11.2,-34.5,35.0,1004.0,2009,-0.3000000000000007,-1.2000000000000028
AL032009,2009-08-16 00:00:00,11.2,-35.5,35.0,1004.0,2009,0.0,-1.0
AL032009,2009-08-16 06:00:00,11.5,-36.5,40.0,1002.0,2009,0.3000000000000007,-1.0
AL032009,2009-08-16 12:00:00,12.0,-37.8,50.0,997.0,2009,0.5,-1.2999999999999972
AL032009,2009-08-16 18:00:00,12.6,-39.4,55.0,994.0,2009,0.5999999999999996,-1.6000000000000014
AL032009,2009-08-17 00:00:00,13.1,-41.3,60.0,990.0,2009,0.5,-1.8999999999999986
AL032009,2009-08-17 06:00:00,13.5,-43.2,65.0,987.0,2009,0.40000000000000036,-1.9000000000000057
AL032009,2009-08-17 12:00:00,13.9,-44.6,75.0,977.0,2009,0.40000000000000036,-1.3999999999999986
AL032009,2009-08-17 18:00:00,14.4,-46.0,80.0,970.0,2009,0.5,-1.3999999999999986
AL032009,2009-08-18 00:00:00,14.8,-47.5,85.0,967.0,2009,0.40000000000000036,-1.5
AL032009,2009-08-18 06:00:00,15.3,-49.0,90.0,965.0,2009,0.5,-1.5
AL032009,2009-08-18 12:00:00,15.7,-50.3,95.0,963.0,2009,0.3999999999999986,-1.2999999999999972
AL032009,2009-08-18 18:00:00,16.2,-51.7,100.0,962.0,2009,0.5,-1.4000000000000057
AL032009,2009-08-19 00:00:00,16.9,-52.9,105.0,955.0,2009,0.6999999999999993,-1.1999999999999957
AL032009,2009-08-19 06:00:00,17.6,-54.2,115.0,954.0,2009,0.7000000000000028,-1.3000000000000043
AL032009,2009-08-19 12:00:00,18.3,-55.6,115.0,949.0,2009,0.6999999999999993,-1.3999999999999986
AL032009,2009-08-19 18:00:00,19.3,-56.9,115.0,947.0,2009,1.0,-1.2999999999999972
AL032009,2009-08-20 00:00:00,20.2,-58.2,115.0,945.0,2009,0.8999999999999986,-1.3000000000000043
AL032009,2009-08-20 06:00:00,21.1,-59.6,115.0,949.0,2009,0.9000000000000021,-1.3999999999999986
AL032009,2009-08-20 12:00:00,22.1,-61.0,105.0,952.0,2009,1.0,-1.3999999999999986
AL032009,2009-08-20 18:00:00,23.1,-62.4,110.0,948.0,2009,1.0,-1.3999999999999986
AL032009,2009-08-21 00:00:00,24.1,-63.7,110.0,943.0,2009,1.0,-1.3000000000000043
AL032009,2009-08-21 06:00:00,25.5,-64.9,105.0,951.0,2009,1.3999999999999986,-1.2000000000000028
AL032009,2009-08-21 12:00:00,27.1,-66.0,100.0,954.0,2009,1.6000000000000014,-1.0999999999999943
AL032009,2009-08-21 18:00:00,28.6,-66.9,95.0,956.0,2009,1.5,-0.9000000000000057
AL032009,2009-08-22 00:00:00,30.4,-67.6,90.0,957.0,2009,1.7999999999999972,-0.6999999999999886
AL032009,2009-08-22 06:00:00,32.3,-68.4,90.0,960.0,2009,1.8999999999999986,-0.8000000000000114
AL032009,2009-08-22 12:00:00,34.1,-68.8,85.0,961.0,2009,1.8000000000000043,-0.3999999999999915
AL032009,2009-08-22 18:00:00,36.0,-68.9,80.0,961.0,2009,1.8999999999999986,-0.10000000000000853
AL032009,2009-08-23 00:00:00,38.1,-68.4,80.0,961.0,2009,2.1000000000000014,0.5
AL032009,2009-08-23 06:00:00,40.1,-67.3,75.0,962.0,2009,2.0,1.1000000000000085
AL032009,2009-08-23 12:00:00,42.4,-65.4,70.0,965.0,2009,2.299999999999997,1.8999999999999915
AL032009,2009-08-23 18:00:00,44.4,-62.5,65.0,970.0,2009,2.0,2.9000000000000057
AL032009,2009-08-24 00:00:00,46.3,-57.9,65.0,973.0,2009,1.8999999999999986,4.600000000000001
AL032009,2009-08-24 02:00:00,46.8,-56.4,60.0,974.0,2009,0.5,1.5
AL032009,2009-08-24 03:00:00,46.9,-56.0,60.0,976.0,2009,0.10000000000000142,0.3999999999999986
AL032009,2009-08-24 06:00:00,48.0,-53.0,60.0,980.0,2009,1.1000000000000014,3.0
AL032009,2009-08-24 12:00:00,49.2,-47.2,60.0,980.0,2009,1.2000000000000028,5.799999999999997
AL032009,2009-08-24 18:00:00,50.0,-41.2,60.0,980.0,2009,0.7999999999999972,6.0
AL032009,2009-08-25 00:00:00,50.3,-35.4,60.0,980.0,2009,0.29999999999999716,5.800000000000004
AL032009,2009-08-25 06:00:00,50.7,-29.6,60.0,980.0,2009,0.4000000000000057,5.799999999999997
AL032009,2009-08-25 12:00:00,51.2,-23.8,60.0,980.0,2009,0.5,5.800000000000001
AL032009,2009-08-25 18:00:00,52.0,-18.0,50.0,982.0,2009,0.7999999999999972,5.800000000000001
AL032009,2009-08-26 00:00:00,53.0,-13.0,40.0,985.0,2009,1.0,5.0
AL032010,2010-07-22 12:00:00,21.7,-74.4,30.0,1008.0,2010,0.1999999999999993,-0.6000000000000085
AL032010,2010-07-22 18:00:00,22.2,-74.9,30.0,1007.0,2010,0.5,-0.5
AL032010,2010-07-22 23:15:00,23.0,-75.7,35.0,1006.0,2010,0.8000000000000007,-0.7999999999999972
AL032010,2010-07-23 00:00:00,23.1,-75.9,35.0,1006.0,2010,0.10000000000000142,-0.20000000000000284
AL032010,2010-07-23 05:15:00,23.7,-77.5,40.0,1005.0,2010,0.5999999999999979,-1.5999999999999943
AL032010,2010-07-23 06:00:00,23.8,-77.8,40.0,1005.0,2010,0.10000000000000142,-0.29999999999999716
AL032010,2010-07-23 12:00:00,24.8,-79.7,35.0,1006.0,2010,1.0,-1.9000000000000057
AL032010,2010-07-23 14:30:00,25.4,-80.2,35.0,1007.0,2010,0.5999999999999979,-0.5
AL032010,2010-07-23 18:00:00,25.8,-81.1,30.0,1008.0,2010,0.40000000000000213,-0.8999999999999915
AL032010,2010-07-24 00:00:00,26.3,-82.6,30.0,1010.0,2010,0.5,-1.5
AL032010,2010-07-24 06:00:00,26.7,-84.4,30.0,1013.0,2010,0.3999999999999986,-1.8000000000000114
AL032010,2010-07-24 12:00:00,27.5,-85.9,25.0,1013.0,2010,0.8000000000000007,-1.5
AL032010,2010-07-24 18:00:00,28.1,-87.1,25.0,1013.0,2010,0.6000000000000014,-1.1999999999999886
AL032010,2010-07-25 00:00:00,28.6,-88.3,25.0,1012.0,2010,0.5,-1.2000000000000028
AL032010,2010-07-25 06:00:00,29.2,-89.5,25.0,1012.0,2010,0.5999999999999979,-1.2000000000000028
AL032010,2010-07-25 12:00:00,29.8,-90.5,20.0,1012.0,2010,0.6000000000000014,-1.0
AL032010,2010-07-25 18:00:00,30.1,-91.0,15.0,1014.0,2010,0.3000000000000007,-0.5
AL032011,2011-07-20 12:00:00,33.4,-57.0,35.0,1008.0,2011,0.3999999999999986,2.5
AL032011,2011-07-20 18:00:00,34.5,-54.7,40.0,1006.0,2011,1.1000000000000014,2.299999999999997
AL032011,2011-07-21 00:00:00,35.8,-52.5,45.0,1003.0,2011,1.2999999999999972,2.200000000000003
AL032011,2011-07-21 06:00:00,37.4,-50.5,50.0,999.0,2011,1.6000000000000014,2.0
AL032011,2011-07-21 12:00:00,39.4,-48.4,55.0,996.0,2011,2.0,2.1000000000000014
AL032011,2011-07-21 18:00:00,41.3,-46.1,60.0,994.0,2011,1.8999999999999986,2.299999999999997
AL032011,2011-07-22 00:00:00,42.6,-43.7,55.0,995.0,2011,1.3000000000000043,2.3999999999999986
AL032011,2011-07-22 06:00:00,43.8,-41.2,50.0,997.0,2011,1.1999999999999957,2.5
AL032011,2011-07-22 12:00:00,45.1,-38.6,45.0,999.0,2011,1.3000000000000043,2.6000000000000014
AL032011,2011-07-22 18:00:00,46.7,-35.6,40.0,1001.0,2011,1.6000000000000014,3.0
AL032011,2011-07-23 00:00:00,48.4,-32.1,40.0,1003.0,2011,1.6999999999999957,3.5
AL032011,2011-07-23 06:00:00,50.0,-27.8,35.0,1005.0,2011,1.6000000000000014,4.300000000000001
AL032012,2012-06-17 06:00:00,29.3,-66.9,25.0,1008.0,2012,0.5,1.8999999999999915
AL032012,2012-06-17 12:00:00,30.4,-65.4,30.0,1007.0,2012,1.0999999999999979,1.5
AL032012,2012-06-17 18:00:00,31.8,-64.2,35.0,1004.0,2012,1.4000000000000021,1.2000000000000028
AL032012,2012-06-18 00:00:00,33.4,-63.5,35.0,1004.0,2012,1.5999999999999979,0.7000000000000028
AL032012,2012-06-18 06:00:00,35.1,-62.8,35.0,1004.0,2012,1.7000000000000028,0.7000000000000028
AL032012,2012-06-18 12:00:00,36.7,-62.0,35.0,1004.0,2012,1.6000000000000014,0.7999999999999972
AL032012,2012-06-18 18:00:00,38.0,-61.3,40.0,1004.0,2012,1.2999999999999972,0.7000000000000028
AL032012,2012-06-19 00:00:00,38.6,-60.4,40.0,1003.0,2012,0.6000000000000014,0.8999999999999986
AL032012,2012-06-19 06:00:00,39.1,-59.6,40.0,1003.0,2012,0.5,0.7999999999999972
AL032012,2012-06-19 12:00:00,39.4,-58.7,40.0,1003.0,2012,0.29999999999999716,0.8999999999999986
AL032012,2012-06-19 18:00:00,39.5,-58.0,40.0,1003.0,2012,0.10000000000000142,0.7000000000000028
AL032012,2012-06-20 00:00:00,38.9,-56.7,40.0,1003.0,2012,-0.6000000000000014,1.2999999999999972
AL032012,2012-06-20 06:00:00,38.3,-54.7,40.0,1002.0,2012,-0.6000000000000014,2.0
AL032012,2012-06-20 12:00:00,38.1,-52.5,45.0,1001.0,2012,-0.19999999999999574,2.200000000000003
AL032012,2012-06-20 18:00:00,38.2,-50.2,50.0,999.0,2012,0.10000000000000142,2.299999999999997
AL032012,2012-06-21 00:00:00,38.6,-47.5,60.0,991.0,2012,0.3999999999999986,2.700000000000003
AL032012,2012-06-21 06:00:00,39.5,-45.5,70.0,982.0,2012,0.8999999999999986,2.0
AL032012,2012-06-21 12:00:00,40.5,-43.9,75.0,974.0,2012,1.0,1.6000000000000014
AL032012,2012-06-21 18:00:00,41.9,-42.9,70.0,975.0,2012,1.3999999999999986,1.0
AL032012,2012-06-22 00:00:00,43.3,-42.8,60.0,978.0,2012,1.3999999999999986,0.10000000000000142
AL032012,2012-06-22 06:00:00,44.5,-43.9,50.0,982.0,2012,1.2000000000000028,-1.1000000000000014
AL032012,2012-06-22 12:00:00,44.8,-45.8,45.0,985.0,2012,0.29999999999999716,-1.8999999999999986
AL032012,2012-06-22 18:00:00,44.2,-47.8,40.0,988.0,2012,-0.5999999999999943,-2.0
AL032012,2012-06-23 00:00:00,42.6,-48.4,35.0,989.0,2012,-1.6000000000000014,-0.6000000000000014
AL032012,2012-06-23 06:00:00,40.9,-47.4,35.0,989.0,2012,-1.7000000000000028,1.0
AL032012,2012-06-23 12:00:00,40.0,-45.0,35.0,990.0,2012,-0.8999999999999986,2.3999999999999986
AL032012,2012-06-23 18:00:00,40.5,-42.5,30.0,991.0,2012,0.5,2.5
AL032012,2012-06-24 00:00:00,41.4,-40.2,30.0,991.0,2012,0.8999999999999986,2.299999999999997
AL032012,2012-06-24 06:00:00,42.9,-38.5,25.0,993.0,2012,1.5,1.7000000000000028
AL032012,2012-06-24 12:00:00,43.7,-38.2,20.0,995.0,2012,0.8000000000000043,0.29999999999999716
AL032013,2013-07-07 18:00:00,9.5,-43.8,35.0,1011.0,2013,0.1999999999999993,-2.3999999999999986
AL032013,2013-07-08 00:00:00,9.8,-46.1,35.0,1010.0,2013,0.3000000000000007,-2.3000000000000043
AL032013,2013-07-08 06:00:00,10.1,-48.4,35.0,1009.0,2013,0.29999999999999893,-2.299999999999997
AL032013,2013-07-08 12:00:00,10.7,-50.6,40.0,1008.0,2013,0.5999999999999996,-2.200000000000003
AL032013,2013-07-08 18:00:00,11.4,-52.9,45.0,1007.0,2013,0.7000000000000011,-2.299999999999997
AL032013,2013-07-09 00:00:00,12.1,-55.2,50.0,1006.0,2013,0.6999999999999993,-2.3000000000000043
AL032013,2013-07-09 06:00:00,13.0,-57.7,50.0,1005.0,2013,0.9000000000000004,-2.5
AL032013,2013-07-09 12:00:00,13.9,-60.3,55.0,1003.0,2013,0.9000000000000004,-2.5999999999999943
AL032013,2013-07-09 18:00:00,14.8,-62.9,55.0,1006.0,2013,0.9000000000000004,-2.6000000000000014
AL032013,2013-07-10 00:00:00,15.6,-65.6,45.0,1008.0,2013,0.7999999999999989,-2.6999999999999957
AL032013,2013-07-10 06:00:00,16.2,-68.4,40.0,1010.0,2013,0.5999999999999996,-2.8000000000000114
AL032013,2013-07-10 12:00:00,16.7,-71.2,40.0,1011.0,2013,0.5,-2.799999999999997
AL032014,2014-07-29 12:00:00,9.5,-38.6,30.0,1012.0,2014,-0.09999999999999964,-1.5
AL032014,2014-07-29 18:00:00,9.5,-40.1,30.0,1012.0,2014,0.0,-1.5
AL032014,2014-07-30 00:00:00,9.6,-41.5,30.0,1012.0,2014,0.09999999999999964,-1.3999999999999986
AL032014,2014-07-30 06:00:00,9.7,-43.0,30.0,1012.0,2014,0.09999999999999964,-1.5
AL032014,2014-07-30 12:00:00,9.8,-44.7,30.0,1012.0,2014,0.10000000000000142,-1.7000000000000028
AL032014,2014-07-30 18:00:00,10.0,-46.4,30.0,1011.0,2014,0.1999999999999993,-1.6999999999999957
AL032014,2014-07-31 00:00:00,10.4,-48.0,35.0,1010.0,2014,0.40000000000000036,-1.6000000000000014
AL032014,2014-07-31 06:00:00,10.7,-49.7,35.0,1009.0,2014,0.29999999999999893,-1.7000000000000028
AL032014,2014-07-31 12:00:00,11.0,-51.4,40.0,1008.0,2014,0.3000000000000007,-1.6999999999999957
AL032014,2014-07-31 18:00:00,11.5,-53.1,40.0,1007.0,2014,0.5,-1.7000000000000028
AL032014,2014-08-01 00:00:00,12.2,-54.6,40.0,1007.0,2014,0.6999999999999993,-1.5
AL032014,2014-08-01 06:00:00,13.0,-56.2,40.0,1007.0,2014,0.8000000000000007,-1.6000000000000014
AL032014,2014-08-01 12:00:00,13.8,-58.1,45.0,1006.0,2014,0.8000000000000007,-1.8999999999999986
AL032014,2014-08-01 18:00:00,14.5,-60.3,45.0,1006.0,2014,0.6999999999999993,-2.1999999999999957
AL032014,2014-08-02 00:00:00,15.2,-62.3,45.0,1007.0,2014,0.6999999999999993,-2.0
AL032014,2014-08-02 06:00:00,15.9,-64.1,40.0,1008.0,2014,0.7000000000000011,-1.7999999999999972
AL032014,2014-08-02 12:00:00,16.7,-65.9,40.0,1009.0,2014,0.7999999999999989,-1.8000000000000114
AL032014,2014-08-02 18:00:00,17.9,-67.6,40.0,1010.0,2014,1.1999999999999993,-1.6999999999999886
AL032014,2014-08-03 00:00:00,19.2,-69.0,40.0,1011.0,2014,1.3000000000000007,-1.4000000000000057
AL032014,2014-08-03 06:00:00,20.3,-70.4,40.0,1012.0,2014,1.1000000000000014,-1.4000000000000057
AL032014,2014-08-03 12:00:00,21.4,-71.6,40.0,1013.0,2014,1.0999999999999979,-1.1999999999999886
AL032014,2014-08-03 14:00:00,21.8,-71.9,40.0,1013.0,2014,0.40000000000000213,-0.30000000000001137
AL032014,2014-08-03 18:00:00,22.7,-72.5,45.0,1012.0,2014,0.8999999999999986,-0.5999999999999943
AL032014,2014-08-04 00:00:00,24.1,-73.1,55.0,1007.0,2014,1.4000000000000021,-0.5999999999999943
AL032014,2014-08-04 06:00:00,25.4,-73.5,60.0,1004.0,2014,1.2999999999999972,-0.4000000000000057
AL032014,2014-08-04 12:00:00,26.8,-73.6,70.0,998.0,2014,1.4000000000000021,-0.09999999999999432
AL032014,2014-08-04 18:00:00,28.5,-73.6,70.0,999.0,2014,1.6999999999999993,0.0
AL032014,2014-08-05 00:00:00,30.5,-73.4,65.0,1001.0,2014,2.0,0.19999999999998863
AL032014,2014-08-05 06:00:00,32.5,-73.2,55.0,1003.0,2014,2.0,0.20000000000000284
AL032014,2014-08-05 12:00:00,34.2,-72.7,50.0,1005.0,2014,1.7000000000000028,0.5
AL032014,2014-08-05 18:00:00,35.5,-71.2,45.0,1006.0,2014,1.2999999999999972,1.5
AL032014,2014-08-06 00:00:00,36.8,-69.3,45.0,1007.0,2014,1.2999999999999972,1.9000000000000057
AL032014,2014-08-06 06:00:00,38.1,-66.9,45.0,1007.0,2014,1.3000000000000043,2.3999999999999915
AL032014,2014-08-06 12:00:00,39.4,-64.1,45.0,1006.0,2014,1.2999999999999972,2.8000000000000114
AL032014,2014-08-06 18:00:00,40.8,-61.3,45.0,1002.0,2014,1.3999999999999986,2.799999999999997
AL032014,2014-08-07 00:00:00,42.1,-58.4,50.0,996.0,2014,1.3000000000000043,2.8999999999999986
AL032014,2014-08-07 06:00:00,43.4,-55.6,45.0,998.0,2014,1.2999999999999972,2.799999999999997
AL032014,2014-08-07 12:00:00,44.6,-52.5,40.0,999.0,2014,1.2000000000000028,3.1000000000000014
AL032014,2014-08-07 18:00:00,46.0,-49.5,40.0,1000.0,2014,1.3999999999999986,3.0
AL032014,2014-08-08 00:00:00,47.4,-46.6,35.0,1001.0,2014,1.3999999999999986,2.8999999999999986
AL032014,2014-08-08 06:00:00,47.9,-43.0,35.0,1001.0,2014,0.5,3.6000000000000014
AL032014,2014-08-08 12:00:00,47.5,-39.4,35.0,1002.0,2014,-0.3999999999999986,3.6000000000000014
AL032014,2014-08-08 18:00:00,46.9,-34.9,35.0,1002.0,2014,-0.6000000000000014,4.5
AL032014,2014-08-09 00:00:00,47.0,-29.0,35.0,1003.0,2014,0.10000000000000142,5.899999999999999
AL032014,2014-08-09 06:00:00,47.1,-22.0,35.0,1003.0,2014,0.10000000000000142,7.0
AL032014,2014-08-09 12:00:00,47.5,-15.0,35.0,1003.0,2014,0.3999999999999986,7.0
AL032015,2015-07-12 06:00:00,35.3,-74.6,25.0,1010.0,2015,-0.10000000000000142,0.8000000000000114
AL032015,2015-07-12 12:00:00,35.2,-73.6,25.0,1010.0,2015,-0.09999999999999432,1.0
AL032015,2015-07-12 18:00:00,35.3,-72.8,25.0,1010.0,2015,0.09999999999999432,0.7999999999999972
AL032015,2015-07-13 00:00:00,35.5,-72.2,25.0,1010.0,2015,0.20000000000000284,0.5999999999999943
AL032015,2015-07-13 06:00:00,36.0,-71.1,30.0,1008.0,2015,0.5,1.1000000000000085
AL032015,2015-07-13 12:00:00,36.8,-69.4,40.0,1005.0,2015,0.7999999999999972,1.6999999999999886
AL032015,2015-07-13 18:00:00,37.6,-67.5,45.0,1003.0,2015,0.8000000000000043,1.9000000000000057
AL032015,2015-07-14 00:00:00,38.4,-65.7,45.0,1004.0,2015,0.7999999999999972,1.7999999999999972
AL032015,2015-07-14 06:00:00,39.4,-64.1,45.0,1004.0,2015,1.0,1.6000000000000085
AL032015,2015-07-14 12:00:00,40.7,-62.0,45.0,1004.0,2015,1.3000000000000043,2.0999999999999943
AL032015,2015-07-14 18:00:00,42.0,-60.0,40.0,1004.0,2015,1.2999999999999972,2.0
AL032015,2015-07-15 00:00:00,43.5,-58.2,35.0,1004.0,2015,1.5,1.7999999999999972
AL032015,2015-07-15 06:00:00,45.0,-56.9,30.0,1004.0,2015,1.5,1.3000000000000043
AL032015,2015-07-15 12:00:00,46.0,-55.9,30.0,1004.0,2015,1.0,1.0
AL032016,2016-06-05 18:00:00,22.4,-87.9,35.0,1005.0,2016,0.7999999999999972,0.09999999999999432
AL032016,2016-06-06 00:00:00,23.2,-87.8,35.0,1003.0,2016,0.8000000000000007,0.10000000000000853
AL032016,2016-06-06 06:00:00,24.6,-87.6,40.0,1004.0,2016,1.4000000000000021,0.20000000000000284
AL032016,2016-06-06 12:00:00,26.4,-87.3,45.0,1004.0,2016,1.7999999999999972,0.29999999999999716
AL032016,2016-06-06 18:00:00,28.1,-86.1,45.0,1003.0,2016,1.7000000000000028,1.2000000000000028
AL032016,2016-06-07 00:00:00,29.4,-84.3,45.0,1001.0,2016,1.2999999999999972,1.7999999999999972
AL032016,2016-06-07 02:00:00,29.8,-83.6,45.0,1001.0,2016,0.40000000000000213,0.7000000000000028
AL032016,2016-06-07 06:00:00,30.7,-82.1,45.0,1003.0,2016,0.8999999999999986,1.5
AL032016,2016-06-07 12:00:00,33.2,-78.5,45.0,1000.0,2016,2.5000000000000036,3.5999999999999943
AL032016,2016-06-07 18:00:00,35.5,-74.4,50.0,996.0,2016,2.299999999999997,4.099999999999994
AL032016,2016-06-08 00:00:00,38.0,-70.0,50.0,994.0,2016,2.5,4.400000000000006
AL032016,2016-06-08 06:00:00,40.0,-65.0,50.0,992.0,2016,2.0,5.0
AL032016,2016-06-08 12:00:00,41.0,-61.0,50.0,988.0,2016,1.0,4.0
AL032016,2016-06-08 18:00:00,43.0,-58.0,45.0,987.0,2016,2.0,3.0
AL032017,2017-06-20 00:00:00,24.0,-89.2,35.0,1000.0,2017,0.3999999999999986,-0.6000000000000085
AL032017,2017-06-20 06:00:00,24.4,-89.8,35.0,999.0,2017,0.3999999999999986,-0.5999999999999943
AL032017,2017-06-20 12:00:00,25.0,-90.3,40.0,997.0,2017,0.6000000000000014,-0.5
